carat,cut,color,clarity,depth,table,price,x,y,z
1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98
1.21,Ideal,G,VVS1,60.2,57.0,10232,7.02,6.94,4.2
0.42,Ideal,H,IF,61.9,56.0,1216,4.79,4.81,2.97
0.29,Ideal,D,VS1,61.7,57.0,504,4.23,4.26,2.62
1.06,Very Good,F,SI1,62.5,58.0,4721,6.46,6.5,4.05
0.35,Premium,F,VS2,61.9,58.0,706,4.48,4.54,2.79
0.32,Very Good,F,VS2,59.5,61.0,645,4.42,4.46,2.64
1.16,Very Good,D,SI2,62.5,60.0,5044,6.64,6.7,4.17
0.5,Fair,F,VS1,56.4,62.0,1446,5.31,5.22,2.97
0.95,Very Good,J,VVS2,60.5,59.0,4098,6.33,6.36,3.84
1.0,Ideal,G,SI2,62.0,53.0,4551,6.42,6.45,3.99
0.51,Ideal,E,SI1,62.1,55.0,1546,5.15,5.09,3.18
0.31,Ideal,H,VS1,62.6,55.0,698,4.35,4.31,2.71
0.8,Ideal,D,VS2,61.0,57.0,4170,5.96,6.0,3.65
1.21,Very Good,H,VS1,62.0,58.0,7279,6.76,6.91,4.24
0.42,Ideal,D,SI1,62.4,57.0,810,4.77,4.84,3.0
1.23,Very Good,F,VVS2,62.2,58.0,11382,6.81,6.86,4.25
0.7,Ideal,F,SI1,61.8,53.0,2635,5.7,5.75,3.54
1.05,Good,E,VS1,63.1,59.0,7826,6.45,6.49,4.08
0.41,Ideal,E,VS1,62.0,54.0,1079,4.76,4.79,2.96
0.71,Premium,I,VVS2,61.9,60.0,2450,5.75,5.69,3.54
0.33,Ideal,E,VS2,62.3,57.0,928,4.43,4.37,2.74
2.05,Premium,J,VS1,62.4,58.0,14224,8.08,8.13,5.06
0.31,Premium,E,VS2,62.6,58.0,872,4.33,4.29,2.7
0.57,Ideal,F,VVS2,62.1,56.0,2360,5.35,5.31,3.31
1.57,Ideal,J,VVS2,61.4,57.0,9346,7.45,7.5,4.59
0.8,Premium,H,SI1,62.0,59.0,2699,5.91,5.96,3.68
0.58,Very Good,D,VVS2,60.0,55.0,2714,5.44,5.49,3.28
1.07,Very Good,H,VS1,62.5,56.0,6262,6.52,6.55,4.08
0.77,Ideal,G,VS2,61.7,55.0,3154,5.87,5.9,3.63
0.91,Premium,E,VS1,62.7,59.0,4969,6.19,6.15,3.87
0.3,Very Good,D,SI1,60.6,60.0,552,4.3,4.32,2.61
0.34,Ideal,D,VS1,60.7,57.0,749,4.51,4.55,2.75
0.59,Ideal,G,VVS2,62.6,57.0,2125,5.33,5.37,3.35
0.4,Ideal,E,VVS2,61.7,57.0,988,4.73,4.77,2.93
0.4,Premium,E,VVS1,61.4,59.0,1397,4.74,4.68,2.89
1.01,Good,G,SI1,63.4,58.0,4588,6.28,6.33,4.0
0.31,Ideal,E,VVS2,61.4,56.0,766,4.36,4.4,2.69
0.23,Very Good,E,IF,59.9,58.0,492,3.98,4.03,2.4
0.65,Ideal,F,VVS2,61.3,56.0,2921,5.58,5.61,3.43
0.31,Premium,G,IF,61.4,59.0,924,4.34,4.39,2.68
0.32,Premium,J,VS2,61.9,58.0,393,4.35,4.38,2.7
0.7,Fair,E,SI2,64.4,58.0,1998,5.58,5.51,3.57
0.7,Very Good,E,VVS2,61.5,58.0,3429,5.67,5.71,3.5
0.5,Good,G,VVS2,64.1,56.0,1791,5.06,5.02,3.23
0.3,Very Good,G,VVS2,60.3,57.0,631,4.35,4.36,2.63
1.06,Very Good,F,SI1,62.3,56.0,4995,6.5,6.57,4.07
0.41,Ideal,E,VVS1,61.3,56.0,1431,4.81,4.79,2.94
2.4,Ideal,H,SI2,62.0,55.0,18541,8.6,8.57,5.32
1.27,Ideal,H,SI1,61.5,55.0,6472,6.97,6.95,4.28
0.38,Ideal,I,VS1,62.4,54.4,703,4.62,4.66,2.9
1.67,Ideal,I,VS1,61.2,57.0,10802,7.69,7.66,4.7
0.9,Very Good,F,SI1,63.0,60.0,4232,6.09,6.13,3.85
1.02,Good,I,SI1,64.2,53.0,3998,6.3,6.26,4.03
0.74,Very Good,F,SI2,59.6,60.0,2298,5.85,6.0,3.53
0.3,Ideal,E,VS2,62.3,57.0,844,4.32,4.29,2.68
0.37,Premium,G,VS2,60.1,59.0,649,4.64,4.68,2.8
0.4,Ideal,H,IF,62.7,57.0,1158,4.68,4.7,2.94
1.51,Very Good,H,SI2,60.4,59.0,7723,7.27,7.3,4.4
0.5,Ideal,E,SI1,61.6,57.0,1316,5.09,5.13,3.15
2.09,Premium,J,SI2,60.0,60.0,13212,8.37,8.32,5.01
0.9,Very Good,E,SI2,63.2,61.0,3239,6.06,5.99,3.81
0.42,Ideal,D,VS2,61.8,56.0,1103,4.84,4.8,2.98
1.09,Ideal,D,SI1,62.8,54.0,6259,6.6,6.62,4.15
1.0,Premium,F,SI1,60.3,61.0,4704,6.43,6.38,3.86
0.31,Good,H,VS1,63.6,55.0,544,4.29,4.32,2.74
0.29,Good,F,SI1,57.4,61.0,545,4.39,4.42,2.53
0.77,Very Good,I,VS2,63.2,58.0,2513,5.79,5.85,3.68
0.3,Premium,H,VS2,62.5,59.0,608,4.28,4.23,2.66
1.02,Ideal,G,SI2,62.7,57.0,4291,6.42,6.44,4.03
0.9,Premium,E,SI1,63.0,59.0,4334,6.13,6.1,3.85
0.92,Ideal,E,SI2,62.6,57.0,4309,6.22,6.18,3.88
1.52,Ideal,G,VS1,59.7,57.0,13903,7.5,7.48,4.47
1.75,Ideal,G,VS2,62.6,56.0,16783,7.72,7.65,4.81
0.8,Premium,G,SI2,62.1,55.0,2484,5.96,5.9,3.68
0.5,Premium,F,VS2,61.7,60.0,1323,5.06,5.02,3.11
0.39,Very Good,F,VS1,63.7,57.0,895,4.63,4.67,2.96
0.63,Ideal,H,VS1,61.2,57.0,2040,5.5,5.55,3.37
0.91,Very Good,G,VS1,60.9,54.0,4590,6.27,6.38,3.85
0.38,Very Good,E,SI2,61.6,57.0,633,4.61,4.65,2.85
1.5,Good,I,VS1,57.9,60.0,9828,7.48,7.44,4.32
0.32,Premium,H,VS1,61.6,59.0,524,4.37,4.39,2.7
0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49
1.2,Very Good,I,SI2,61.9,59.0,4455,6.77,6.84,4.21
1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1
1.07,Very Good,I,SI1,58.4,60.0,4001,6.68,6.78,3.93
0.76,Very Good,G,SI1,62.6,56.0,2652,5.86,5.9,3.68
0.4,Very Good,E,VS2,63.8,55.0,791,4.66,4.71,2.99
0.23,Very Good,E,VVS2,61.6,60.0,505,3.97,3.99,2.45
1.01,Ideal,F,VS1,61.7,59.0,7056,6.44,6.42,3.97
0.31,Ideal,D,VS2,61.5,56.0,942,4.37,4.35,2.68
1.0,Premium,F,VS2,59.9,59.0,5864,6.46,6.42,3.86
0.33,Premium,E,VS2,62.0,60.0,829,4.46,4.41,2.75
0.35,Very Good,H,VS2,59.6,62.0,552,4.57,4.62,2.74
0.57,Premium,I,VS1,61.6,58.0,1212,5.33,5.28,3.27
1.05,Very Good,G,VS2,62.8,58.0,6070,6.44,6.48,4.06
0.54,Ideal,E,SI2,62.1,56.0,1250,5.22,5.18,3.23
1.07,Ideal,D,SI1,61.8,55.0,5872,6.59,6.54,4.06
1.51,Good,I,VS1,64.0,60.0,8975,7.1,7.19,4.57
0.83,Very Good,F,SI1,63.1,58.0,3118,5.98,5.94,3.76
2.0,Ideal,F,SI2,62.9,56.0,17534,7.94,8.01,5.02
0.34,Premium,E,VS1,59.9,58.0,805,4.54,4.58,2.73
0.61,Very Good,G,VVS1,61.1,56.0,2569,5.47,5.5,3.35
0.23,Very Good,E,VVS1,58.8,61.0,485,3.98,4.01,2.35
0.45,Premium,D,VVS1,61.5,55.0,1736,5.02,4.97,3.07
1.01,Very Good,H,SI1,63.4,58.0,4191,6.41,6.37,4.05
0.91,Good,F,SI1,63.7,58.0,3924,6.17,6.1,3.91
1.05,Good,I,VS2,63.1,58.0,4529,6.42,6.47,4.07
0.39,Ideal,G,IF,61.7,55.0,1154,4.68,4.72,2.9
0.71,Premium,G,SI2,58.2,60.0,1902,5.91,5.88,3.43
1.01,Good,E,I1,63.8,57.0,3032,6.4,6.33,4.06
0.36,Premium,F,VS1,60.7,58.0,1013,4.62,4.57,2.79
0.59,Very Good,G,VS2,62.8,56.0,1556,5.3,5.34,3.34
0.34,Premium,E,VS1,58.0,60.0,757,4.63,4.61,2.68
0.3,Premium,D,SI2,60.9,58.0,447,4.29,4.32,2.62
0.58,Very Good,I,VS2,61.7,54.1,1408,5.37,5.4,3.32
0.74,Ideal,F,VVS1,60.9,57.0,4013,5.83,5.86,3.56
1.01,Ideal,E,SI1,62.2,56.0,5068,6.43,6.4,3.99
0.3,Ideal,E,VS2,62.2,56.0,658,4.28,4.3,2.67
0.31,Ideal,E,VVS2,61.6,56.0,837,4.35,4.39,2.69
1.08,Premium,G,VS2,59.4,59.0,6415,6.68,6.75,3.99
1.5,Premium,E,VS2,62.1,60.0,14386,7.31,7.27,4.53
2.5,Fair,F,SI2,65.8,58.0,17405,8.38,8.31,5.49
1.38,Very Good,J,VS2,62.7,56.0,6494,7.06,7.11,4.44
1.01,Good,F,SI1,63.4,55.0,4339,6.35,6.42,4.05
0.34,Ideal,D,VS2,62.3,55.0,805,4.45,4.48,2.78
1.7,Very Good,E,VS2,58.6,62.0,18176,7.84,7.92,4.62
0.53,Premium,D,SI2,59.3,61.0,1318,5.29,5.26,3.13
0.3,Ideal,I,VVS2,62.2,55.0,515,4.3,4.32,2.68
0.51,Ideal,E,VS2,61.4,55.0,1662,5.2,5.15,3.18
0.4,Good,F,VVS2,62.2,63.0,936,4.66,4.69,2.91
0.3,Ideal,I,IF,62.0,57.0,615,4.28,4.3,2.66
0.48,Ideal,F,VS1,60.8,56.3,1404,5.1,5.08,3.1
0.44,Premium,G,VS2,60.6,58.0,828,4.9,4.96,2.99
0.46,Very Good,D,VVS1,62.2,56.0,1778,4.94,4.97,3.08
1.94,Premium,F,SI1,62.6,58.0,18735,7.91,7.87,4.94
1.02,Very Good,F,SI1,63.3,58.0,5038,6.39,6.35,4.03
1.29,Good,I,I1,64.2,54.0,3098,6.93,6.83,4.42
0.92,Ideal,E,SI2,62.1,57.0,3941,6.26,6.2,3.87
0.31,Ideal,F,IF,62.2,56.0,979,4.31,4.34,2.69
0.3,Premium,D,VS2,62.5,59.0,911,4.28,4.23,2.66
1.13,Very Good,E,SI2,60.3,58.0,5052,6.78,6.86,4.11
0.3,Ideal,G,IF,61.6,56.0,863,4.34,4.36,2.68
1.01,Premium,F,VVS2,62.0,58.0,8688,6.45,6.36,3.97
2.0,Very Good,H,SI1,60.1,61.0,15840,8.1,8.13,4.88
0.7,Very Good,G,VS2,62.2,61.0,2633,5.54,5.59,3.46
0.41,Premium,G,SI1,61.5,59.0,719,4.75,4.78,2.93
0.42,Ideal,F,VVS1,61.3,56.0,1326,4.82,4.83,2.96
0.7,Fair,D,SI1,66.5,55.0,2339,5.51,5.47,3.65
0.3,Ideal,E,VS2,61.5,55.0,658,4.32,4.4,2.68
1.54,Premium,H,VS2,61.0,60.0,10977,7.42,7.46,4.54
0.36,Premium,G,SI1,62.0,59.0,689,4.56,4.53,2.82
0.3,Premium,E,VS2,59.9,59.0,844,4.38,4.33,2.61
1.01,Good,G,VS2,63.8,57.0,5279,6.27,6.34,4.02
0.29,Good,E,VVS2,63.2,60.0,617,4.17,4.19,2.64
0.23,Ideal,E,VVS2,62.8,57.0,530,3.91,3.96,2.47
0.9,Very Good,G,VVS2,62.6,55.0,4668,6.12,6.19,3.85
0.79,Premium,E,VS1,62.6,56.0,3583,5.92,5.87,3.69
0.53,Ideal,H,VVS2,61.8,56.0,1800,5.22,5.2,3.22
0.54,Very Good,D,VS1,63.0,54.0,2016,5.19,5.23,3.28
0.93,Premium,J,VS2,61.1,59.0,3125,6.34,6.32,3.87
0.72,Very Good,E,VS2,63.8,57.0,3035,5.66,5.69,3.62
0.35,Ideal,E,VS1,61.6,55.1,771,4.54,4.58,2.81
2.21,Premium,I,SI1,61.1,59.0,17714,8.42,8.37,5.13
1.44,Very Good,E,I1,61.1,62.0,5068,7.15,7.23,4.39
1.13,Ideal,F,VS2,62.1,56.0,7369,6.65,6.71,4.15
0.26,Very Good,E,VVS2,62.6,58.0,597,4.07,4.11,2.56
0.42,Ideal,H,VS1,61.4,56.0,1087,4.85,4.82,2.97
0.71,Ideal,J,SI2,61.3,56.0,1901,5.73,5.78,3.53
0.55,Ideal,F,VS2,61.6,56.0,1871,5.31,5.29,3.27
1.09,Premium,F,SI1,60.9,59.0,5287,6.59,6.64,4.03
0.34,Ideal,G,IF,61.6,56.0,1084,4.51,4.48,2.77
0.33,Ideal,F,VVS1,61.1,56.0,893,4.45,4.48,2.73
0.7,Fair,E,SI2,65.3,56.0,1998,5.57,5.54,3.63
0.3,Very Good,F,VVS2,64.2,56.0,613,4.22,4.26,2.72
0.73,Ideal,G,VS2,60.2,55.0,3389,5.85,5.9,3.54
0.7,Ideal,G,VVS1,62.6,57.0,3247,5.65,5.7,3.55
0.32,Ideal,F,VS2,61.1,57.0,828,4.47,4.44,2.72
1.51,Very Good,I,VS2,63.1,56.0,8223,7.26,7.32,4.6
0.61,Ideal,D,VVS2,62.4,58.0,3036,5.38,5.42,3.37
0.31,Premium,D,SI1,61.7,59.0,732,4.35,4.31,2.67
0.6,Ideal,F,VVS2,61.8,57.0,2318,5.42,5.36,3.33
2.04,Very Good,J,VS1,62.6,58.0,14527,8.06,8.11,5.06
0.72,Ideal,D,VS2,62.1,54.0,3450,5.76,5.81,3.59
0.3,Ideal,G,IF,62.8,57.0,956,4.32,4.28,2.7
1.1,Ideal,D,VVS2,61.0,56.0,10410,6.67,6.73,4.09
1.01,Premium,H,VS2,62.3,58.0,4412,6.45,6.36,3.99
1.5,Good,G,VS2,63.3,62.0,11577,7.08,7.2,4.52
0.33,Premium,G,VS1,59.2,59.0,666,4.51,4.54,2.68
0.9,Good,H,SI2,60.4,61.0,3114,6.14,6.22,3.73
0.46,Ideal,E,SI2,61.3,56.0,870,4.96,5.02,3.06
1.0,Fair,D,SI2,65.0,56.0,3965,6.27,6.23,4.06
1.51,Very Good,F,SI1,62.1,55.0,11302,7.29,7.37,4.55
1.13,Very Good,G,SI1,60.9,60.0,5280,6.67,6.76,4.09
1.02,Good,F,SI2,63.3,61.0,3811,6.28,6.32,3.99
0.7,Ideal,G,SI2,62.4,55.0,2232,5.66,5.72,3.55
1.29,Premium,F,VS1,61.3,61.0,10801,7.05,6.95,4.29
1.56,Very Good,F,SI1,60.7,59.0,11794,7.45,7.55,4.55
0.31,Very Good,E,VS1,61.2,61.0,587,4.29,4.37,2.65
0.9,Ideal,H,SI2,61.8,56.0,4101,6.17,6.2,3.82
0.3,Premium,J,VS1,62.6,60.0,394,4.22,4.28,2.66
0.51,Ideal,H,SI2,61.7,55.0,1435,5.13,5.15,3.17
0.66,Ideal,D,VVS2,61.3,57.0,3915,5.59,5.63,3.44
0.34,Ideal,F,SI1,59.4,57.0,491,4.54,4.58,2.71
0.26,Ideal,E,VVS2,61.5,56.0,769,4.11,4.08,2.52
1.0,Premium,H,VS2,58.9,56.0,4514,6.53,6.51,3.84
0.37,Ideal,D,VVS2,61.6,56.0,1145,4.65,4.61,2.85
1.01,Very Good,G,VS2,63.5,57.0,6291,6.36,6.39,4.05
0.51,Very Good,H,SI1,62.0,57.0,1170,5.11,5.19,3.19
0.7,Ideal,F,SI1,61.4,57.0,2596,5.69,5.67,3.49
0.81,Ideal,I,SI1,61.3,56.0,3097,6.23,6.27,3.83
0.59,Very Good,I,SI1,61.7,55.2,1257,5.39,5.41,3.33
1.31,Ideal,G,VS1,61.6,57.0,12008,6.99,7.04,4.32
0.32,Ideal,H,VVS2,62.9,57.0,828,4.39,4.36,2.75
0.57,Ideal,D,VS2,61.8,55.0,1981,5.32,5.34,3.29
0.9,Ideal,D,SI1,61.3,58.0,4661,6.16,6.21,3.79
0.32,Premium,D,SI1,60.4,58.0,589,4.44,4.47,2.69
1.09,Ideal,G,VS2,61.2,56.0,7357,6.62,6.64,4.06
0.8,Good,F,VS1,63.3,55.0,3116,5.87,5.92,3.73
1.03,Good,F,SI2,61.7,63.0,4101,6.46,6.51,4.0
0.27,Ideal,D,VVS1,62.2,56.0,622,4.12,4.15,2.57
1.25,Fair,H,SI2,64.4,58.0,3990,6.82,6.71,4.36
0.52,Ideal,F,IF,60.6,57.0,2575,5.21,5.22,3.16
0.32,Ideal,I,VS2,60.3,56.0,576,4.45,4.44,2.68
0.53,Ideal,G,VVS2,62.1,54.0,1893,5.18,5.22,3.23
0.71,Ideal,E,VS2,61.9,55.0,3773,5.68,5.72,3.53
0.64,Ideal,G,VVS2,61.8,54.0,2587,5.53,5.56,3.42
1.13,Premium,G,VS1,60.0,60.0,7404,6.87,6.72,4.08
0.75,Very Good,E,SI1,62.4,57.0,2517,5.79,5.85,3.63
0.28,Very Good,E,VS1,62.2,59.0,428,4.19,4.23,2.62
2.31,Premium,I,SI2,58.8,58.0,17000,8.7,8.64,5.1
0.37,Ideal,H,SI1,59.7,56.0,533,4.67,4.71,2.8
0.57,Ideal,F,VS2,61.6,56.0,1567,5.34,5.37,3.3
0.76,Ideal,E,SI1,61.7,57.0,2949,5.84,5.89,3.62
0.35,Premium,G,VS1,60.7,61.0,906,4.58,4.54,2.77
0.3,Ideal,E,VS2,62.3,57.0,658,4.29,4.32,2.68
1.01,Good,J,SI2,59.5,62.0,3756,6.42,6.46,3.83
1.26,Premium,J,SI1,61.7,58.0,5207,6.99,6.91,4.29
0.31,Ideal,E,VVS2,61.4,58.0,755,4.33,4.37,2.67
0.5,Ideal,E,VS2,62.3,57.0,1559,5.04,5.08,3.15
1.32,Ideal,D,VVS2,59.3,59.0,15802,7.16,7.23,4.27
0.91,Very Good,F,SI1,62.0,59.0,4141,6.2,6.22,3.85
1.1,Ideal,H,VS1,61.4,57.0,6470,6.65,6.64,4.08
0.53,Ideal,E,SI2,60.9,57.0,1315,5.23,5.21,3.18
1.03,Ideal,D,SI1,62.4,57.0,5551,6.44,6.47,4.03
0.74,Good,D,VVS1,59.2,62.6,4274,5.85,5.87,3.47
0.31,Ideal,D,VS2,62.1,55.0,816,4.38,4.32,2.7
0.3,Premium,E,VS1,60.2,57.0,814,4.37,4.3,2.61
0.57,Ideal,D,VS1,61.6,55.0,2043,5.33,5.39,3.3
0.4,Very Good,E,VS1,62.9,56.0,959,4.67,4.71,2.95
1.01,Very Good,E,SI1,61.0,56.0,4399,6.47,6.54,3.97
2.52,Fair,G,I1,66.9,57.0,10076,8.39,8.33,5.6
0.52,Ideal,D,SI1,60.0,56.0,1600,5.19,5.24,3.13
1.28,Premium,I,SI1,60.0,60.0,6164,7.08,6.99,4.22
1.02,Good,H,SI1,63.9,55.0,4476,6.37,6.4,4.08
0.3,Ideal,G,VVS1,62.0,55.0,789,4.31,4.34,2.68
1.03,Ideal,G,VVS2,61.6,57.0,8020,6.51,6.48,4.0
2.06,Good,J,SI1,64.1,56.0,11746,7.97,8.09,5.15
1.0,Good,I,SI1,62.9,64.0,3920,6.27,6.23,3.93
0.52,Very Good,H,VS2,61.4,55.0,1389,5.19,5.24,3.2
0.72,Premium,J,VS2,62.6,58.0,1814,5.72,5.66,3.56
1.23,Ideal,G,VVS2,61.0,57.0,10304,6.93,6.9,4.22
0.33,Ideal,F,VS2,62.3,56.0,854,4.45,4.41,2.76
0.56,Ideal,D,SI1,62.3,57.0,1578,5.24,5.26,3.27
0.24,Very Good,E,VS1,61.5,57.0,357,3.99,4.07,2.48
0.81,Premium,F,SI1,61.3,60.0,2926,6.0,5.94,3.66
0.83,Very Good,G,SI2,61.6,57.0,2725,6.02,6.06,3.72
0.43,Good,D,SI1,63.8,55.0,774,4.79,4.8,3.06
0.4,Ideal,E,VS1,61.6,56.0,1125,4.78,4.73,2.93
0.33,Ideal,I,IF,61.1,56.0,675,4.45,4.49,2.73
0.37,Premium,E,VS2,61.1,57.0,1041,4.66,4.63,2.84
0.56,Ideal,E,VS2,61.5,57.0,1792,5.29,5.32,3.26
1.05,Ideal,G,SI2,61.8,57.0,4608,6.51,6.57,4.04
1.14,Good,G,I1,63.7,56.0,2327,6.63,6.55,4.2
0.51,Good,E,VS2,63.6,54.0,1662,5.09,5.06,3.23
1.21,Very Good,J,SI1,62.7,57.0,4312,6.72,6.77,4.23
1.2,Very Good,F,VS1,58.7,59.0,9574,6.89,7.07,4.1
0.5,Premium,F,SI1,62.2,59.0,1250,5.07,5.03,3.14
0.4,Very Good,D,VS2,62.8,56.0,918,4.71,4.75,2.97
0.31,Ideal,G,IF,61.0,56.0,988,4.39,4.37,2.67
0.51,Ideal,G,VS1,60.2,56.0,1852,5.2,5.24,3.14
0.37,Very Good,D,SI1,62.3,56.0,681,4.61,4.64,2.88
0.54,Ideal,H,VS1,61.0,56.0,1560,5.25,5.27,3.21
0.34,Ideal,H,VVS2,62.2,55.0,880,4.49,4.48,2.79
0.35,Ideal,I,IF,62.5,55.0,737,4.52,4.54,2.83
1.17,Very Good,D,SI2,60.9,60.0,6062,6.72,6.78,4.11
0.45,Ideal,E,SI2,61.5,55.0,706,4.92,4.97,3.04
0.33,Ideal,E,VS1,60.2,57.0,1002,4.52,4.48,2.71
1.0,Fair,H,VS2,64.8,55.0,3819,6.35,6.28,4.09
1.03,Ideal,H,SI2,62.4,57.0,3172,6.43,6.36,4.0
0.26,Very Good,H,VVS2,63.3,58.0,600,4.08,4.04,2.57
1.27,Fair,H,SI2,65.2,54.0,5334,6.78,6.71,4.41
1.33,Very Good,J,VS2,62.7,59.0,5785,6.97,7.01,4.38
0.59,Ideal,G,VVS2,62.7,56.0,2125,5.33,5.36,3.35
0.39,Very Good,E,VS2,61.3,61.0,889,4.66,4.7,2.87
0.31,Good,H,VVS1,63.7,56.0,612,4.3,4.33,2.75
0.5,Very Good,D,VS2,63.3,58.0,1602,5.03,5.05,3.19
0.38,Ideal,D,VVS2,61.2,57.0,1289,4.66,4.68,2.86
0.7,Very Good,E,SI2,63.1,56.0,2273,5.66,5.63,3.56
1.0,Very Good,H,VS2,62.9,57.0,5121,6.31,6.35,3.98
0.36,Premium,D,SI1,61.5,59.0,851,4.55,4.52,2.79
0.48,Ideal,F,IF,62.0,54.0,2059,5.0,5.05,3.11
1.0,Premium,E,I1,62.3,58.0,3136,6.38,6.33,3.96
0.72,Ideal,F,SI1,62.0,55.0,2737,5.76,5.79,3.58
1.11,Good,H,SI1,64.2,58.0,4523,6.47,6.53,4.17
1.13,Very Good,J,SI1,63.5,59.0,4385,6.62,6.55,4.18
0.3,Very Good,E,IF,61.8,54.0,957,4.34,4.37,2.69
0.31,Good,G,VS2,63.5,58.0,544,4.22,4.29,2.7
0.32,Ideal,H,VS2,61.3,55.0,505,4.4,4.44,2.71
1.52,Premium,H,SI1,61.0,58.0,9527,7.39,7.44,4.52
1.75,Ideal,J,VS2,62.1,57.0,9663,7.71,7.66,4.77
2.32,Premium,I,SI1,61.2,58.0,18026,8.57,8.52,5.23
1.2,Ideal,G,VVS2,61.7,57.0,7688,6.84,6.79,4.2
0.3,Ideal,G,IF,62.3,56.0,863,4.31,4.32,2.69
1.57,Ideal,J,VS1,62.1,54.0,9683,7.46,7.49,4.64
0.91,Premium,H,SI2,62.7,58.0,3363,6.17,6.14,3.86
1.57,Premium,I,VS2,62.2,59.0,9478,7.44,7.42,4.62
1.02,Fair,G,SI1,64.5,56.0,4044,6.3,6.23,4.04
1.0,Premium,H,VS1,60.7,59.0,5387,6.44,6.4,3.9
0.71,Very Good,F,VS1,62.1,53.0,3013,5.7,5.77,3.56
0.72,Ideal,D,VS2,60.5,57.0,3275,5.81,5.83,3.52
0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
0.3,Very Good,G,VVS1,60.6,61.0,789,4.33,4.35,2.63
0.75,Fair,D,SI2,64.6,57.0,2848,5.74,5.72,3.7
0.5,Good,E,SI1,65.5,56.0,1136,4.9,4.99,3.24
0.61,Premium,F,VVS1,61.8,59.0,2753,5.48,5.4,3.36
0.43,Ideal,H,SI1,62.4,56.0,919,4.83,4.81,3.01
0.34,Ideal,F,VS2,62.1,56.0,686,4.47,4.51,2.79
0.37,Ideal,E,SI1,61.9,56.0,649,4.57,4.6,2.84
1.13,Premium,G,VS2,61.9,58.0,7151,6.7,6.67,4.14
1.16,Ideal,D,SI2,62.1,54.0,5793,6.74,6.79,4.2
0.3,Very Good,H,VS1,63.2,58.0,630,4.26,4.22,2.68
0.33,Premium,F,VS2,62.4,57.0,854,4.43,4.39,2.75
0.3,Very Good,H,VS2,60.9,61.0,473,4.32,4.35,2.64
1.31,Very Good,I,SI2,62.7,58.0,5916,6.88,6.94,4.33
1.53,Ideal,F,SI1,61.5,56.0,12616,7.38,7.42,4.56
0.7,Ideal,G,SI1,60.9,56.0,2965,5.73,5.79,3.51
1.51,Very Good,G,VS2,63.1,56.0,12551,7.33,7.29,4.61
2.37,Ideal,J,VS2,62.2,57.0,16059,8.52,8.58,5.32
0.28,Very Good,F,VS2,62.7,58.0,487,4.14,4.15,2.6
1.02,Premium,I,VS2,59.5,59.0,4662,6.54,6.5,3.88
0.36,Ideal,G,VS1,61.5,58.0,725,4.59,4.61,2.83
0.4,Ideal,G,SI1,60.9,55.0,873,4.82,4.79,2.93
0.4,Very Good,F,VVS2,62.8,57.0,1088,4.66,4.73,2.95
0.53,Ideal,E,VS2,61.3,55.0,1813,5.24,5.2,3.2
0.71,Ideal,E,SI1,61.7,56.0,2663,5.72,5.75,3.54
1.01,Very Good,G,VVS2,61.9,58.0,7188,6.38,6.44,3.97
0.31,Ideal,D,VS2,60.4,56.0,942,4.42,4.39,2.66
1.51,Good,F,VVS2,63.7,58.0,14654,7.18,7.24,4.59
0.24,Ideal,E,VVS2,61.6,56.0,678,4.01,4.04,2.48
0.5,Very Good,G,SI2,58.6,61.0,983,5.16,5.21,3.04
0.36,Premium,G,IF,61.0,59.0,1148,4.6,4.55,2.79
0.72,Ideal,H,SI1,61.8,54.0,2359,5.76,5.8,3.57
1.01,Premium,G,SI1,60.2,58.0,4072,6.48,6.44,3.89
0.54,Ideal,E,VS1,62.6,55.0,1823,5.22,5.2,3.26
1.5,Ideal,I,I1,61.3,57.0,5593,7.36,7.39,4.52
0.37,Good,I,VS2,64.0,56.0,595,4.58,4.45,2.89
0.35,Good,H,VVS2,60.4,56.0,620,4.57,4.59,2.77
0.51,Ideal,H,SI1,61.3,57.0,1161,5.1,5.14,3.14
1.06,Ideal,G,VS1,62.3,55.0,8451,6.5,6.53,4.06
0.35,Ideal,G,VVS2,61.8,55.0,820,4.53,4.56,2.81
1.07,Premium,F,VS2,61.6,60.0,5974,6.56,6.53,4.03
0.9,Good,F,VS2,59.8,61.0,4253,6.18,6.22,3.71
0.4,Very Good,E,VVS1,62.9,56.0,1191,4.67,4.71,2.95
0.51,Ideal,F,VVS2,61.2,56.0,2093,5.17,5.19,3.17
0.8,Premium,J,VS1,61.6,60.0,2202,5.94,5.88,3.64
0.51,Ideal,E,VVS2,61.7,57.0,2209,5.11,5.14,3.16
0.34,Ideal,I,SI1,62.3,55.0,589,4.47,4.42,2.77
1.2,Premium,G,I1,60.3,58.0,3091,6.82,6.77,4.1
0.52,Ideal,I,IF,60.9,57.0,2111,5.17,5.21,3.16
1.6,Premium,G,VVS2,60.6,60.0,16215,7.57,7.51,4.57
1.7,Very Good,J,VS2,62.9,58.0,9586,7.55,7.59,4.76
0.76,Ideal,F,SI1,61.7,55.0,2682,5.87,5.9,3.63
