P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
1057.0,0.4824976,0.0037843,0.1504257,0.1133455,0.8703879,0.0,0.7135678,0.0050251,0.0427136,0.167364,0.0025126,0.9723618,0.4456067,0.1376812,0.75,41800.0
283.0,0.5053004,0.0,0.1095406,0.0714286,0.9293286,0.0,0.8137255,0.0,0.0098039,0.0727273,0.0,1.0,0.1909091,0.0384615,1.0,14999.0
4974.0,0.4724568,0.0301568,0.2247688,0.1006098,0.7828709,0.0,0.6499772,0.002731,0.0987711,0.0239893,0.0277651,0.9795175,0.1186139,0.0438871,0.2105263,262900.0
1509.0,0.4777999,0.0,0.2213386,0.1725888,0.8310139,0.0218688,0.6666667,0.0032362,0.0210356,0.2463415,0.0,0.8899676,0.4426829,0.1048951,0.92,16300.0
11880.0,0.4759259,0.0843434,0.159596,0.1450369,0.8368687,0.0158249,0.6826984,0.0051075,0.0425622,0.0569938,0.0729943,0.9919132,0.2753361,0.0734979,0.5306122,63000.0
690.0,0.4826087,0.0057971,0.1304348,0.0672269,0.8811594,0.026087,0.7926829,0.0081301,0.0365854,0.0501931,0.004065,0.9715447,0.2200772,0.1515152,0.6666667,30600.0
541.0,0.4639556,0.0073937,0.1608133,0.0965517,0.767098,0.1312384,0.7417582,0.0054945,0.0274725,0.1333333,0.0054945,0.9945055,0.2714286,0.075,1.0,18300.0
524.0,0.4427481,0.0,0.3110687,0.239726,0.7709924,0.0,0.5524194,0.0,0.0322581,0.0570342,0.0,1.0,0.3079848,0.0526316,0.0,15100.0
2703.0,0.4772475,0.0554939,0.1213467,0.0955414,0.7713651,0.1006289,0.7004219,0.0042194,0.0485232,0.0404858,0.0485232,0.9852321,0.4311741,0.0488372,1.0,95500.0
4223.0,0.4714658,0.001184,0.1565238,0.1232079,0.846081,0.0075776,0.6869565,0.0028986,0.04,0.0400668,0.0011594,0.9942029,0.327212,0.0539568,0.2857143,51700.0
7231.0,0.4766976,0.0177016,0.1445167,0.1112579,0.8654405,0.0302863,0.760274,0.0018025,0.0284787,0.0381415,0.0147801,0.9967556,0.2520804,0.0631458,0.3030303,52400.0
6278.0,0.461612,0.001115,0.1138898,0.1065089,0.7889455,0.0,0.6012885,0.003937,0.06335,0.0312067,0.0014316,0.9974946,0.4275312,0.0474183,0.1666667,61500.0
24321.0,0.5108754,0.0138975,0.0400888,0.0256389,0.9319107,0.0008223,0.8509849,0.0065234,0.0427219,0.0409715,0.0111282,0.9818368,0.1043916,0.2105869,0.2467532,87200.0
367.0,0.4495913,0.1689373,0.1961853,0.1980198,0.8365123,0.0,0.6424242,0.0,0.0060606,0.0934066,0.1636364,1.0,0.1868132,0.0566038,0.0,34100.0
2160.0,0.5074074,0.0111111,0.1092593,0.0742481,0.9268519,0.0,0.8169761,0.0026525,0.0212202,0.0980861,0.0066313,0.9190981,0.2607656,0.1217391,0.6428571,46000.0
14274.0,0.4559339,0.1049461,0.2034468,0.1585115,0.7849236,0.0580076,0.6479414,0.0034892,0.0294836,0.0926073,0.0922889,0.9952896,0.3303783,0.0877907,0.5670103,24400.0
1794.0,0.4949833,0.0,0.1566332,0.1059603,0.9091416,0.0,0.7936508,0.002886,0.021645,0.0142248,0.0,0.998557,0.170697,0.0840336,0.5,85200.0
700.0,0.4657143,0.0142857,0.0642857,0.0641711,0.5,0.4614286,0.8059701,0.0,0.0074627,0.0496454,0.0,1.0,0.1702128,0.0888889,0.0,43500.0
518.0,0.453668,0.0,0.2297297,0.1978799,0.8262548,0.0,0.6239316,0.0,0.008547,0.1582734,0.0,1.0,0.3776978,0.0925926,0.5,14999.0
37.0,0.4594595,0.0,0.1351351,0.1,0.9189189,0.0,0.8461538,0.0769231,0.0769231,0.6176471,0.0,1.0,0.7941176,0.0,0.0,61900.0
9898.0,0.4673671,0.0070721,0.2539907,0.125,0.7637907,0.0086886,0.620719,0.0031908,0.0863646,0.185692,0.0057435,0.9831951,0.4391131,0.0183432,0.4733728,68500.0
400.0,0.48,0.0125,0.1275,0.0576923,0.9225,0.0,0.8311688,0.0,0.0324675,0.0375,0.0064935,0.9935065,0.0,0.25,0.2,118400.0
609.0,0.4729064,0.0,0.1461412,0.1090343,0.8768473,0.0,0.7098214,0.0089286,0.03125,0.0666667,0.0,0.9910714,0.2083333,0.06,1.0,38800.0
5993.0,0.4760554,0.0185216,0.1690305,0.1550955,0.8573336,0.0043384,0.6892116,0.0053942,0.0240664,0.0780413,0.0145228,0.9966805,0.4188982,0.07287,0.525,30500.0
62632.0,0.4978605,0.0748659,0.1138875,0.0652464,0.8685656,0.0043907,0.7502143,0.0064729,0.0710305,0.1120923,0.0664438,0.9552898,0.2511704,0.1000129,0.3756708,54600.0
2778.0,0.4985601,0.0464363,0.1054716,0.0940416,0.8534917,0.0,0.6978022,0.0064103,0.0576923,0.0454545,0.0412088,0.9880952,0.3155594,0.0670241,0.6,49200.0
138.0,0.4927536,0.3478261,0.1449275,0.1285714,0.8985507,0.0,0.745098,0.0,0.0196078,0.1052632,0.254902,0.9803922,0.2807018,0.2727273,0.0,30800.0
360.0,0.4694444,0.0,0.1972222,0.1413613,0.8805556,0.0,0.7191781,0.0,0.0136986,0.0875,0.0,0.9863014,0.375,0.0816327,0.5,22300.0
283.0,0.5017668,0.0,0.2650177,0.1843972,0.8268551,0.0,0.625,0.0,0.025,0.1111111,0.0,1.0,0.3333333,0.125,0.0,16800.0
15013.0,0.4955039,0.0049957,0.0509558,0.0377608,0.8513288,0.0001332,0.7085744,0.004559,0.080484,0.0456827,0.0054357,0.9814133,0.3448795,0.0582011,0.1,81800.0
6580.0,0.4762918,0.0027356,0.193921,0.1285548,0.8659574,0.0,0.7095451,0.0044743,0.0320656,0.0677789,0.0033557,0.9280388,0.3441084,0.1045392,0.4333333,38300.0
1205.0,0.4705394,0.3327801,0.1618257,0.169279,0.8688797,0.0,0.7085106,0.012766,0.0276596,0.1047619,0.2680851,1.0,0.3314286,0.1176471,0.5,18600.0
2179.0,0.4873795,0.0050482,0.099587,0.0787825,0.8430473,0.0,0.6970414,0.0059172,0.0792899,0.05902,0.0059172,0.9964497,0.4153675,0.0317848,0.75,46300.0
1230.0,0.4471545,0.0666667,0.2715447,0.2132353,0.8154472,0.0300813,0.6464844,0.0019531,0.0175781,0.1452421,0.0488281,0.9179688,0.3689482,0.1418919,0.6818182,14999.0
745.0,0.4550336,0.0,0.3248322,0.1896552,0.7986577,0.0469799,0.6466877,0.0031546,0.0063091,0.1095506,0.0,0.9968454,0.2780899,0.0677966,0.8,15300.0
452.0,0.5154867,0.0,0.1216814,0.0730594,0.8761062,0.0,0.75,0.01875,0.0625,0.0361446,0.0,0.9875,0.2228916,0.1714286,0.0,26600.0
2067.0,0.4629898,0.0614417,0.256894,0.1945946,0.768747,0.0827286,0.6602641,0.002401,0.0180072,0.1628141,0.0516206,0.9807923,0.3356784,0.0901961,0.7777778,20400.0
27195.0,0.4960838,0.0164368,0.0700496,0.0607122,0.8768891,0.0059202,0.7437176,0.0051887,0.0530064,0.0587052,0.0147523,0.8800488,0.261923,0.1014776,0.502924,62900.0
7613.0,0.4396427,0.0130041,0.2030737,0.1622128,0.7680284,0.0266649,0.5793335,0.00428,0.0479976,0.0659623,0.0103944,0.9911342,0.3446602,0.0524691,0.4074074,45500.0
3396.0,0.4599529,0.0088339,0.2279152,0.1842966,0.8044759,0.032391,0.650594,0.0062893,0.0272537,0.0585526,0.0090846,0.9965059,0.2894737,0.0627803,0.5454545,31500.0
3474.0,0.4689119,0.0227404,0.2072539,0.1544715,0.8353483,0.0417386,0.7104276,0.0037509,0.0277569,0.0375451,0.0202551,0.9969992,0.3263538,0.0728291,0.2222222,35000.0
162.0,0.4753086,0.0,0.0679012,0.0823529,0.9320988,0.0,0.8035714,0.0,0.0,0.0967742,0.0,1.0,0.2419355,0.125,0.5,14999.0
9800.0,0.4786735,0.0963265,0.1110204,0.0876884,0.8223469,0.0154082,0.6675153,0.00611,0.0552444,0.0360736,0.084776,0.9857434,0.3369325,0.0580431,0.3846154,79800.0
3569.0,0.4561502,0.2967218,0.2213505,0.2045337,0.8198375,0.0428692,0.6619509,0.0022338,0.018615,0.1357786,0.2643336,0.9240506,0.4066924,0.1617647,0.65,24800.0
1278.0,0.4976526,0.0,0.1541471,0.1105919,0.9068858,0.0,0.7555066,0.0,0.0154185,0.004386,0.0,0.9955947,0.1842105,0.1340206,0.0,44900.0
180.0,0.5166667,0.0,0.0333333,0.0114943,0.8611111,0.0,0.7288136,0.0169492,0.0508475,0.2716049,0.0,0.9830508,0.3580247,0.3846154,1.0,37500.0
838.0,0.4570406,0.0023866,0.2589499,0.1692308,0.8114558,0.0680191,0.6865204,0.0,0.0031348,0.0617647,0.0,0.9529781,0.3,0.0843373,0.3333333,30700.0
76.0,0.5,0.0,0.1973684,0.0789474,0.9078947,0.0,0.7741935,0.0,0.0,0.1142857,0.0,1.0,0.0571429,0.0,1.0,19100.0
10464.0,0.4506881,0.4442852,0.1419151,0.1438761,0.8426988,0.0438647,0.7158556,0.0028781,0.0188383,0.0968809,0.3809524,0.9952904,0.3490076,0.1255973,0.6315789,34000.0
203.0,0.4975369,0.0,0.2463054,0.1568627,0.8571429,0.0,0.6818182,0.0,0.0113636,0.0833333,0.0,1.0,0.3541667,0.0,0.0,14999.0
4997.0,0.460076,0.3530118,0.168301,0.158636,0.8599159,0.0242145,0.7186992,0.004336,0.0254743,0.0991211,0.3252033,0.995122,0.2973633,0.1055118,0.7027027,26600.0
892.0,0.4943946,0.2286996,0.1221973,0.1042129,0.8912556,0.0,0.7525424,0.0033898,0.0542373,0.0327869,0.2271186,0.959322,0.2688525,0.0934579,0.6666667,100200.0
3357.0,0.4569556,0.0002979,0.2067322,0.171695,0.8305034,0.0128091,0.661163,0.0043073,0.0279971,0.1205808,0.0,0.9985642,0.3617424,0.1005587,0.5555556,14999.0
311.0,0.4758842,0.0032154,0.1350482,0.0613497,0.9099678,0.0,0.7931034,0.0086207,0.0344828,0.0413223,0.0,0.9741379,0.2396694,0.1851852,0.0,28000.0
13987.0,0.4705798,0.020948,0.1718739,0.1151924,0.8547937,0.0,0.6842375,0.0018765,0.0269533,0.0371222,0.0225179,0.9713408,0.2641261,0.0200108,0.16,61000.0
1591.0,0.4588309,0.0012571,0.2061596,0.1428571,0.8742929,0.0,0.6982622,0.0031596,0.0126382,0.1376022,0.0031596,0.9842022,0.3637602,0.1530612,0.625,15600.0
484.0,0.4917355,0.5578512,0.1384298,0.1585366,0.8884298,0.0,0.7151515,0.0060606,0.030303,0.1315789,0.4727273,0.9939394,0.3631579,0.173913,0.5,14999.0
25067.0,0.4839829,0.0078589,0.1737344,0.1301121,0.89927,0.0475127,0.8639403,0.0009002,0.0232767,0.0146984,0.0046296,0.9688786,0.05778,0.1512968,0.0898876,206000.0
11432.0,0.4784815,0.0161826,0.141795,0.1118752,0.86669,0.0104094,0.722,0.0024444,0.0282222,0.0272374,0.0133333,0.9951111,0.2107652,0.0323089,0.2380952,66800.0
105.0,0.5047619,0.0,0.2,0.1923077,0.8666667,0.0,0.6888889,0.0,0.0,0.1964286,0.0,1.0,0.1964286,0.0,0.75,14999.0
163.0,0.4417178,0.0,0.2638037,0.1318681,0.8588957,0.0,0.6617647,0.0,0.0,0.3131313,0.0,1.0,0.2323232,0.1538462,1.0,14999.0
517.0,0.4854932,0.0,0.1644101,0.1578947,0.8878143,0.0,0.7227723,0.0,0.009901,0.0334928,0.0,0.980198,0.2488038,0.1212121,1.0,36600.0
3367.0,0.4505495,0.009504,0.2099792,0.1437838,0.7080487,0.1639442,0.6615516,0.0034101,0.0238704,0.042449,0.0042626,0.9940324,0.2808163,0.0403226,0.25,44000.0
365.0,0.4575342,0.0,0.1890411,0.1565657,0.8712329,0.0,0.6933333,0.0,0.0066667,0.1017964,0.0,1.0,0.1976048,0.0277778,1.0,25600.0
35748.0,0.4858454,0.1206221,0.0675283,0.0554407,0.9172821,0.0018183,0.8039811,0.0036774,0.0271804,0.0635574,0.1199137,0.9513151,0.2182962,0.1069837,0.4763636,65300.0
451.0,0.5055432,0.2084257,0.1263858,0.103139,0.886918,0.0,0.75,0.0059524,0.0297619,0.308642,0.1964286,0.9821429,0.4444444,0.1594203,0.5,21800.0
275.0,0.4690909,0.0,0.2145455,0.0958904,0.84,0.0,0.6803279,0.0081967,0.0245902,0.0895522,0.0,1.0,0.2910448,0.0333333,1.0,14999.0
582.0,0.5017182,0.0962199,0.080756,0.037931,0.9553265,0.0,0.9,0.0,0.02,0.0243902,0.08,0.995,0.0,0.3333333,0.0,108900.0
6358.0,0.462095,0.0036175,0.1811891,0.1608187,0.7794904,0.046241,0.6379375,0.0026346,0.0489274,0.0414863,0.0037636,0.9969891,0.3362193,0.0424195,0.75,50200.0
1145.0,0.4655022,0.0,0.2593886,0.1568627,0.850655,0.0,0.6741344,0.0,0.0183299,0.0700758,0.0,0.9979633,0.2481061,0.0681818,0.6363636,19300.0
1885.0,0.4689655,0.0,0.1782493,0.1658342,0.8636605,0.0,0.6814621,0.0013055,0.0117493,0.078219,0.0,0.9960836,0.2984356,0.122093,0.4285714,20600.0
367.0,0.4604905,0.2370572,0.1880109,0.1262626,0.8882834,0.0,0.7260274,0.0,0.0068493,0.2192513,0.1917808,0.9863014,0.4705882,0.1034483,0.5,19400.0
3669.0,0.4633415,0.0008177,0.2594712,0.1838497,0.794767,0.037885,0.6343188,0.0032134,0.0250643,0.0575409,0.0006427,0.9967866,0.2495457,0.0552486,0.6666667,22200.0
1532.0,0.4634465,0.0006527,0.2369452,0.1727494,0.8113577,0.0509138,0.6753927,0.0052356,0.034904,0.0497512,0.0,1.0,0.26534,0.0827068,0.4,31900.0
129.0,0.5193798,0.0,0.1705426,0.0645161,0.8604651,0.0,0.755102,0.0408163,0.0408163,0.125,0.0,1.0,0.3928571,0.0,1.0,14999.0
1244.0,0.4557878,0.0,0.2106109,0.1757755,0.8159164,0.0,0.623327,0.0095602,0.0382409,0.0490909,0.0,0.9904398,0.2563636,0.0878378,1.0,29000.0
248.0,0.516129,0.0,0.2701613,0.1666667,0.8387097,0.0,0.6666667,0.0087719,0.0087719,0.173913,0.0,1.0,0.2391304,0.1,1.0,17000.0
11151.0,0.4613936,0.3407766,0.1770245,0.1548452,0.7754461,0.0801722,0.6576366,0.0014012,0.0284914,0.0867989,0.290752,0.9971976,0.3683088,0.099597,0.4915254,31300.0
586.0,0.4590444,0.6450512,0.1484642,0.1451104,0.9061433,0.0,0.7524752,0.0049505,0.019802,0.0818182,0.5594059,1.0,0.3409091,0.2727273,1.0,14999.0
718.0,0.4930362,0.0,0.1350975,0.1016484,0.8899721,0.0,0.7472924,0.0,0.032491,0.0415225,0.0,0.9963899,0.2110727,0.0735294,0.0,30400.0
531.0,0.440678,0.0,0.2354049,0.1818182,0.8323917,0.0,0.6584362,0.0041152,0.0205761,0.0617761,0.0,1.0,0.3359073,0.0322581,0.0,17300.0
560.0,0.5017857,0.0,0.1928571,0.1612903,0.8339286,0.0,0.6359649,0.0,0.0350877,0.1058824,0.0,0.9912281,0.3215686,0.0625,0.8571429,23800.0
3329.0,0.4839291,0.0057074,0.1865425,0.1268917,0.8885551,0.0,0.7435496,0.0031274,0.0289289,0.0273764,0.0039093,0.9968726,0.1536122,0.0382775,0.375,77100.0
641.0,0.5132605,0.0015601,0.2277691,0.0801282,0.8876755,0.0046802,0.7330508,0.0,0.0211864,0.2507937,0.0042373,0.5720339,0.6412698,0.2857143,0.7272727,22600.0
5011.0,0.4749551,0.0007982,0.1317102,0.0919802,0.8812612,0.0,0.7310789,0.0053677,0.0381106,0.027154,0.0016103,0.9822866,0.3357702,0.0825309,0.4545455,46100.0
5332.0,0.4962491,0.0003751,0.0663916,0.0580789,0.968117,0.0118155,0.939759,0.0,0.0100402,0.0348837,0.0006693,0.9959839,0.0129199,0.1428571,0.0769231,175900.0
1027.0,0.5053554,0.0058423,0.1158715,0.1181102,0.8568647,0.0,0.7086247,0.002331,0.04662,0.0571429,0.004662,1.0,0.3824176,0.0364964,1.0,36900.0
1200.0,0.4841667,0.0016667,0.1883333,0.1502423,0.8591667,0.0375,0.7368421,0.0,0.020595,0.0702128,0.0022883,0.9954233,0.1702128,0.1470588,0.5,28300.0
1434.0,0.5034868,0.0069735,0.1785216,0.0617978,0.7405858,0.0,0.6166667,0.0045455,0.1378788,0.5473251,0.0030303,0.9818182,0.2373114,0.0156863,0.2,157800.0
167.0,0.4431138,0.011976,0.257485,0.2258065,0.8383234,0.0,0.6438356,0.0,0.0136986,0.1309524,0.0136986,1.0,0.2380952,0.1538462,1.0,21800.0
95.0,0.4947368,0.0,0.2210526,0.2083333,0.8421053,0.0,0.6410256,0.0,0.025641,0.3035714,0.0,1.0,0.5535714,0.25,1.0,14999.0
1100.0,0.4818182,0.0,0.1345455,0.1298246,0.8990909,0.0,0.7524038,0.0,0.0168269,0.0857143,0.0,0.9975962,0.2879121,0.1188811,0.6,25800.0
22018.0,0.4893269,0.0019984,0.123399,0.0938278,0.9445,0.0004542,0.86594,0.0012741,0.0266138,0.0222837,0.0011325,0.9844281,0.0549481,0.1073559,0.3529412,173900.0
557.0,0.513465,0.0125673,0.0951526,0.0295203,0.9533214,0.0,0.8870968,0.0,0.0268817,0.03125,0.0107527,0.9784946,0.0833333,0.0833333,0.5,64600.0
460.0,0.4804348,0.0,0.2956522,0.1966527,0.8413043,0.0,0.6570048,0.0,0.0096618,0.0960699,0.0,1.0,0.2358079,0.0322581,0.25,15200.0
165.0,0.4363636,0.8969697,0.1030303,0.1397849,0.9212121,0.0,0.7608696,0.0,0.0434783,0.08,0.8043478,0.9565217,0.52,0.4444444,0.0,14999.0
83995.0,0.4913745,0.2613608,0.0804691,0.0709705,0.924055,0.0042741,0.8158182,0.0043263,0.0424227,0.0258991,0.2708753,0.7841482,0.376253,0.2837433,0.3,155100.0
1046.0,0.4827916,0.001912,0.1434034,0.1238447,0.914914,0.0,0.7855362,0.0,0.0074813,0.0674419,0.0024938,0.9875312,0.2465116,0.1111111,1.0,26100.0
1808.0,0.5033186,0.0746681,0.0403761,0.0289532,0.9684735,0.0,0.9234973,0.0,0.0200364,0.0265957,0.0692168,0.9836066,0.0336879,0.0714286,0.0,144100.0
201.0,0.4776119,0.0199005,0.1442786,0.1333333,0.8308458,0.0,0.6626506,0.0,0.060241,0.0348837,0.0120482,0.9518072,0.4534884,0.0,0.0,19300.0
9069.0,0.4846179,0.0319771,0.0309847,0.038083,0.9394641,0.0,0.8549747,0.0053963,0.0290051,0.0545281,0.0290051,0.9956155,0.1686862,0.1284404,0.4444444,43100.0
2943.0,0.4685695,0.0332994,0.0669385,0.0677749,0.9201495,0.0,0.797619,0.0075758,0.0367965,0.3042169,0.0248918,0.9978355,0.4021084,0.2038627,0.9777778,41100.0
218.0,0.5045872,0.0,0.0091743,0.0185185,0.9908257,0.0,0.9649123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76900.0
1177.0,0.4766355,0.0127443,0.0713679,0.0616883,0.9150382,0.0,0.8067633,0.0,0.0362319,0.1392931,0.0193237,0.9830918,0.1081081,0.1428571,0.5384615,121900.0
107.0,0.411215,0.0093458,0.3738318,0.2539683,0.8130841,0.0,0.627451,0.0,0.0196078,0.718232,0.0,1.0,0.0331492,0.0,0.0,323300.0
155.0,0.4967742,0.0064516,0.2,0.1282051,0.8903226,0.0,0.7288136,0.0,0.0169492,0.119403,0.0,1.0,0.1492537,0.3333333,1.0,14999.0
877.0,0.5108324,0.0034208,0.1527936,0.0815851,0.8631699,0.009122,0.713881,0.0028329,0.0254958,0.2615063,0.0,0.9915014,0.3807531,0.0818182,0.6666667,40300.0
16376.0,0.4822912,0.0039082,0.0735833,0.0645199,0.8446507,0.0240596,0.7162829,0.003125,0.0615132,0.0264211,0.0032895,0.9973684,0.339952,0.0325444,0.3,60900.0
22.0,0.5454545,0.0,0.2727273,0.0,0.9545455,0.0,0.875,0.0,0.0,0.3846154,0.0,1.0,0.3076923,0.3333333,0.0,14999.0
277.0,0.4693141,0.0,0.2093863,0.1292517,0.8483755,0.0,0.6434783,0.0,0.0086957,0.0944882,0.0,1.0,0.3622047,0.030303,1.0,15000.0
232.0,0.5043103,0.012931,0.4698276,0.3043478,0.4612069,0.4741379,0.7627119,0.0,0.0169492,0.119403,0.0,0.9661017,0.3134328,0.0,0.0,27900.0
1150.0,0.4921739,0.2686957,0.1669565,0.1592466,0.8191304,0.0382609,0.6574074,0.0023148,0.0277778,0.1147541,0.25,0.9976852,0.3032787,0.1923077,0.7666667,16600.0
78.0,0.4871795,0.0,0.2948718,0.15,0.8589744,0.0,0.7058824,0.0,0.0294118,0.2093023,0.0,1.0,0.3953488,0.25,1.0,14999.0
1494.0,0.4745649,0.0,0.2690763,0.2038217,0.7436412,0.0689424,0.6041667,0.0032051,0.0336538,0.0429448,0.0,1.0,0.3312883,0.04329,0.8888889,32300.0
1213.0,0.4229184,0.0338005,0.3017312,0.2757143,0.7403133,0.0131904,0.5236486,0.0016892,0.0253378,0.0864198,0.0405405,1.0,0.5154321,0.031746,0.8461538,25400.0
13645.0,0.4568706,0.0404544,0.1850495,0.1365538,0.824258,0.0023452,0.6474045,0.0021221,0.0288932,0.0774096,0.0334639,0.9962455,0.2825301,0.0392644,0.5357143,47500.0
85571.0,0.4897921,0.0224375,0.1620993,0.1156692,0.6992439,0.0308749,0.5358099,0.0049785,0.1406195,0.0518412,0.0210493,0.8020263,0.5700878,0.0999245,0.2307692,267500.0
1135.0,0.507489,0.0519824,0.0731278,0.0805009,0.8801762,0.0,0.7363636,0.0090909,0.0272727,0.1182365,0.0590909,0.9795455,0.3847695,0.0736196,0.8,42100.0
396.0,0.4267677,0.0934343,0.280303,0.2290749,0.760101,0.0176768,0.5765306,0.0,0.0255102,0.1171171,0.0867347,0.994898,0.3693694,0.0,0.0,40700.0
288091.0,0.4910601,0.0185428,0.1239643,0.0746482,0.8413835,0.0083099,0.6888924,0.0053123,0.0714888,0.2321169,0.0184957,0.9203619,0.4976365,0.0929003,0.3528986,68800.0
1817.0,0.4903687,0.0,0.1166758,0.0680346,0.916896,0.0,0.7926267,0.0015361,0.0184332,0.0537791,0.0,0.9938556,0.0639535,0.1272727,0.3333333,58700.0
4279.0,0.4783828,0.1829867,0.1455948,0.1267921,0.8443562,0.0266417,0.718638,0.0029869,0.0406213,0.0817334,0.1786141,0.9958184,0.3093801,0.0700809,0.6666667,41800.0
48168.0,0.4872322,0.0153837,0.1394079,0.103243,0.8543431,0.0104011,0.7154449,0.0029808,0.058015,0.0632401,0.0133032,0.9821705,0.238637,0.0631629,0.4957983,150400.0
1218.0,0.4720854,0.0385878,0.1543514,0.1710731,0.817734,0.0574713,0.7146119,0.0091324,0.0342466,0.0931677,0.0273973,0.9885845,0.4120083,0.1428571,0.6,35900.0
367.0,0.5231608,0.0,0.2425068,0.16,0.866485,0.0,0.7267081,0.0062112,0.0248447,0.1614583,0.0,1.0,0.2760417,0.0,0.75,16700.0
2576.0,0.4693323,0.0263975,0.1319876,0.113387,0.9045031,0.0197981,0.7679426,0.0,0.0011962,0.1631632,0.034689,0.6303828,0.4004004,0.2135922,0.8,21500.0
4976.0,0.4843248,0.2393489,0.1684084,0.1118472,0.8934887,0.005627,0.7585434,0.005042,0.0257703,0.1556291,0.2078431,0.9445378,0.3434248,0.2141454,0.5588235,31700.0
395.0,0.4582278,0.0,0.2860759,0.1962617,0.8202532,0.0,0.6458333,0.0,0.015625,0.0985915,0.0,0.9895833,0.1971831,0.0232558,1.0,14999.0
8263.0,0.5183347,0.005809,0.0816895,0.0605528,0.7871233,0.0304974,0.6340076,0.0104298,0.0840708,0.0583333,0.0069532,0.9804046,0.5613095,0.0918728,0.24,84900.0
48655.0,0.4990032,0.002898,0.0740109,0.0569002,0.912157,0.0002672,0.7992991,0.0021383,0.0447256,0.0450369,0.0035044,0.9923972,0.2256948,0.0509259,0.3664122,80100.0
1242.0,0.5048309,0.0056361,0.1376812,0.0829268,0.9170692,0.0,0.7929515,0.0,0.0198238,0.0401691,0.0022026,1.0,0.154334,0.0555556,0.75,77500.0
193.0,0.492228,0.0,0.1502591,0.1122449,0.9119171,0.0,0.7826087,0.0,0.0289855,0.0416667,0.0,1.0,0.0972222,0.6666667,0.0,16500.0
1070.0,0.4448598,0.5037383,0.1794393,0.1632997,0.864486,0.0,0.6808511,0.0023641,0.0141844,0.0824295,0.43026,1.0,0.2646421,0.1102362,0.75,28100.0
231.0,0.4935065,0.0,0.017316,0.0512821,0.974026,0.0,0.9038462,0.0192308,0.0192308,0.0877193,0.0,0.9807692,0.754386,0.5185185,0.0,14999.0
140.0,0.5,0.0,0.1214286,0.0571429,0.9214286,0.0,0.8039216,0.0,0.0196078,0.0892857,0.0,1.0,0.0714286,0.0,0.0,14999.0
155.0,0.4967742,0.0,0.0774194,0.0384615,0.9806452,0.0,0.9333333,0.0,0.0,0.2241379,0.0,0.4888889,0.3448276,0.2272727,1.0,37500.0
6506.0,0.5043037,0.0029204,0.0338149,0.0269767,0.9638795,0.0,0.9041643,0.0045636,0.0239589,0.0255698,0.0028523,0.9634912,0.0683713,0.375,0.5,50000.0
3328.0,0.530649,0.0015024,0.1141827,0.0857875,0.8446514,0.0039062,0.6919575,0.0030349,0.0591806,0.3363545,0.0022762,0.9688923,0.581571,0.0930233,0.754717,34200.0
452.0,0.4734513,0.0,0.3119469,0.2394958,0.7323009,0.130531,0.6832298,0.0124224,0.0372671,0.0903955,0.0,1.0,0.2937853,0.1818182,0.0,17600.0
297.0,0.5319865,0.0,0.0909091,0.0359712,0.8956229,0.020202,0.8241758,0.0,0.0879121,0.0714286,0.0,0.4175824,0.3979592,0.0,0.5,43000.0
22951.0,0.4984097,0.0291926,0.2804671,0.1228284,0.776001,0.0364254,0.6682763,0.0056174,0.0749975,0.3068516,0.0152755,0.9423475,0.5085047,0.0728247,0.4851064,69600.0
65800.0,0.4833435,0.0611702,0.1607599,0.13028,0.8717933,0.004848,0.7342944,0.0052352,0.0398109,0.0327993,0.0602438,0.9918347,0.2281968,0.0867624,0.3576642,58800.0
301.0,0.4518272,0.0033223,0.1860465,0.1454545,0.8372093,0.0697674,0.7477477,0.0,0.0,0.112,0.0,1.0,0.176,0.0909091,1.0,25000.0
4729.0,0.4609854,0.0183971,0.2129414,0.1455473,0.8750264,0.0,0.715526,0.0010215,0.0143003,0.0406663,0.0168539,0.9964249,0.1925527,0.0511945,0.6153846,27000.0
2690.0,0.4758364,0.0007435,0.1379182,0.1262411,0.860223,0.0070632,0.6847619,0.0009524,0.0228571,0.0480508,0.0,0.9952381,0.3227561,0.0527859,0.0,38500.0
76.0,0.4868421,0.0,0.3026316,0.1538462,0.8289474,0.0,0.6060606,0.0,0.0,0.2142857,0.0,1.0,0.1190476,0.0,0.5,14999.0
351.0,0.4814815,0.0,0.1680912,0.1208791,0.9145299,0.0,0.7851852,0.0,0.0074074,0.0939597,0.0,0.9851852,0.5234899,0.2380952,0.6666667,14999.0
2971.0,0.4611242,0.0013463,0.149108,0.128045,0.860653,0.0148098,0.71529,0.0070299,0.0272408,0.0355932,0.0,0.9920914,0.2940678,0.0760626,0.25,42800.0
5383.0,0.4958202,0.0057589,0.1482445,0.0574797,0.9550437,0.0,0.881823,0.0,0.009539,0.0396947,0.0031797,0.9952305,0.0137405,0.0581395,0.4782609,271000.0
45.0,0.5333333,0.0,0.1111111,0.047619,0.8222222,0.0,0.6470588,0.0,0.1176471,0.1904762,0.0,1.0,0.5238095,0.0,0.0,14999.0
