climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
-195,13,0.41,0.06,0.7,-14,2,0.009,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
412,-45,0.59,0.15,0.4,-16,-2,-0.014,-0.6,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.028
324,-10,-0.13,0.24,-1.4,-20,-3,0.016,0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.045
454,59,-0.09,-0.01,1.3,-9,3,-0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-11,-35,-0.32,0.17,0.0,-19,2,0.012,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.033
168,-24,-0.03,-0.03,0.1,-12,9,0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
-112,-21,0.06,0.08,-1.0,-9,-7,0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-66,-35,0.31,-0.16,-1.2,-11,19,0.01,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
-89,15,0.28,0.04,1.0,-5,-4,-0.004,-0.1,-0.0004,-0.0003,-0.0003,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.019
-335,-31,0.19,0.03,-0.4,-7,-2,-0.014,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
174,-18,0.35,0.07,0.7,-10,-7,0.005,0.6,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.022
-123,-3,0.19,0.11,-1.5,-10,-9,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-479,4,0.28,0.19,0.9,-17,-10,-0.012,0.4,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.035
-197,1,-0.27,0.28,-0.4,-20,-8,-0.012,-0.5,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.021
-237,-11,-0.03,0.04,-0.2,-10,-1,0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-21,2,-0.06,0.11,-0.1,-6,-11,-0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024
-497,-25,0.26,0.0,0.6,-9,4,-0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
-361,-30,-0.04,0.06,-0.4,-19,13,0.02,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018
63,-31,-0.1,0.17,-0.6,-13,-11,-0.004,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
232,39,-0.02,0.08,0.2,-7,-8,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
346,76,0.54,0.07,0.5,-11,-4,0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0005,-0.0002,0.0,-0.0003,0.0,-0.0005,0.02
-272,-21,0.23,0.26,2.3,-17,-15,-0.021,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.024
-141,12,-0.23,0.11,0.3,-13,-6,-0.009,0.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.02
-88,-36,0.12,0.04,0.7,-5,6,-0.006,-0.9,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004,0.017
-152,-8,-0.4,0.21,0.4,-19,-8,0.003,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
-64,23,-0.26,0.04,1.4,-5,-5,-0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
393,-44,0.17,-0.08,-0.2,-14,17,0.012,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
-305,-41,-0.21,0.1,-0.4,-16,2,0.004,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026
-40,3,-0.46,0.13,0.1,-10,-7,-0.016,-1.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018
197,6,0.07,0.0,0.4,-6,1,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
221,5,-0.11,-0.09,-0.9,-9,7,0.012,1.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
16,27,-0.4,0.16,1.3,-10,-15,-0.023,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.02
56,41,-0.84,0.22,0.1,-19,-5,-0.01,0.0,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0001,-0.0018,0.029
-179,5,-0.48,0.07,0.9,-10,-4,-0.012,-0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,0.034
-68,12,0.06,-0.21,0.4,-7,10,-0.005,3.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023
49,-48,0.21,0.2,-0.7,-16,-12,0.003,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
466,-12,0.06,0.01,-0.7,-9,2,0.009,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
313,-33,-0.19,-0.15,0.4,-12,22,0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
286,-10,0.35,0.01,0.5,-11,-2,0.003,1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.027
-308,-32,-0.54,0.06,1.3,-15,3,-0.016,0.2,-0.0009,-0.0011,-0.0011,-0.0012,0.0002,0.0,0.0001,0.0,-0.0012,0.018
-104,-48,-0.02,-0.05,-1.5,-14,14,0.016,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-277,-10,0.1,0.09,0.3,-12,-5,0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
170,28,0.45,0.17,-1.0,-12,-12,0.011,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,0.025
-118,1,0.23,0.17,1.1,-9,-21,-0.01,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
220,-14,-0.37,0.1,0.4,-6,-14,-0.003,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-252,16,0.57,0.26,-0.8,-20,-8,0.0,-1.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-174,-16,-0.08,0.21,-0.3,-11,-21,-0.02,0.6,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.019
-71,2,0.24,-0.05,-0.4,-7,6,0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.018
-153,-49,0.01,0.02,0.2,-8,-1,-0.005,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
-109,-38,0.47,-0.2,-1.5,-12,32,0.031,0.2,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,0.017
237,-20,0.18,-0.05,-0.5,-10,9,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018
-110,-12,0.26,0.22,0.8,-17,-5,-0.015,-1.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019
-360,11,0.28,0.04,-0.4,-18,11,0.012,2.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
81,-28,-0.65,0.14,0.3,-16,-5,-0.021,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.021
-166,-4,0.33,0.05,0.8,-9,-3,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.018
-81,21,0.57,-0.03,0.1,-10,6,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-343,26,-0.3,-0.14,0.1,-9,8,0.002,2.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
56,-66,0.11,-0.03,2.8,-10,5,-0.066,0.8,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.017
-254,-7,-0.41,0.03,-0.7,-16,8,0.008,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-137,-7,0.23,0.23,-0.2,-16,-10,-0.01,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.033
-540,-9,0.06,0.06,1.1,-19,13,-0.031,-0.5,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.022
-200,-53,-0.48,-0.02,0.3,-15,21,-0.011,-1.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.017
176,-29,0.2,-0.06,-1.3,-13,13,0.014,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
374,-47,-0.05,-0.12,-0.4,-9,16,0.016,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018
7,-3,0.31,0.05,-0.4,-6,-5,0.005,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003,0.02
-311,-16,0.02,0.03,1.7,-8,-1,-0.007,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
236,-36,-0.27,-0.14,-0.6,-6,16,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-197,26,0.03,0.33,0.6,-11,-32,-0.021,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.019
-324,-7,-0.23,0.18,-1.1,-14,-9,0.014,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-460,43,-0.11,0.17,0.0,-6,-18,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-706,35,-0.17,0.09,0.9,-5,-4,-0.02,-1.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
815,-16,-0.02,0.02,-2.6,-9,9,0.014,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
-136,-8,-0.13,0.11,0.5,-11,-7,-0.003,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.03
71,-19,-0.26,-0.02,0.3,-6,2,-0.011,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.018
-235,-3,0.12,0.2,-0.8,-8,-20,0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-256,-37,-0.18,0.01,-1.9,-13,4,0.029,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-204,-7,0.3,0.28,-0.6,-16,-16,0.017,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.026
115,-22,0.22,0.21,0.7,-10,-15,-0.008,-0.7,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.021
498,1,0.04,0.03,-0.8,-8,-3,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-12,-43,-0.4,-0.12,-0.2,-6,13,-0.006,0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.022
-287,-44,-0.26,0.04,1.3,-10,-2,-0.007,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.019
-231,-37,0.23,0.23,0.7,-17,-17,0.016,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
102,-33,0.29,0.03,0.6,-10,1,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
17,-11,-0.18,0.04,-0.7,-8,1,0.006,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
37,-34,-0.47,-0.01,0.4,-11,5,-0.021,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.019
-180,-35,-0.15,0.18,-1.8,-19,-2,0.013,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.028
153,19,-0.22,0.12,0.4,-12,-9,-0.009,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-151,-8,0.5,0.17,0.2,-18,-8,-0.011,-0.2,-0.0015,-0.0015,-0.0015,-0.0014,0.0,0.0,-0.0002,0.0,-0.0014,0.025
-399,-17,-0.1,0.05,-0.4,-12,2,-0.006,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
-135,-39,-0.27,0.07,-0.8,-13,-1,0.001,0.0,-0.0007,-0.0007,-0.0007,-0.0008,0.0,0.0,0.0001,0.0,-0.0008,0.019
-781,-68,-0.38,-0.44,-0.8,-11,8,-0.006,7.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.016
549,45,0.03,0.07,-1.4,-7,-7,0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-449,-44,-0.36,-0.12,0.4,-6,17,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014
86,-55,-0.39,-0.08,1.2,-12,11,-0.007,0.3,-0.0011,-0.0012,-0.0012,-0.0013,0.0001,0.0,0.0001,0.0,-0.0013,0.03
-291,30,-0.23,0.04,-0.2,-6,0,0.003,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-437,-48,-0.24,0.01,0.6,-7,1,-0.011,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.015
768,-28,0.23,0.27,-0.2,-21,7,0.006,-2.7,-0.0017,-0.0015,-0.0015,-0.0015,-0.0003,0.0,0.0,0.0,-0.0015,0.031
-31,3,0.04,0.12,0.2,-7,-13,-0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,0.018
411,20,-0.26,0.08,0.0,-7,-11,-0.007,1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
35,8,0.2,0.15,0.6,-6,-20,-0.009,1.4,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.022
-357,-83,-0.15,-0.24,-1.3,-11,25,0.025,1.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.013
-62,41,0.14,0.09,0.6,-7,-9,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
199,5,0.35,0.14,-0.4,-12,-10,-0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-578,-11,0.39,-0.09,-0.4,-13,14,0.018,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-502,31,0.02,0.07,-0.5,-12,-10,0.002,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
-243,8,0.37,0.04,0.7,-9,2,-0.014,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
85,-41,0.12,-0.19,0.2,-12,26,0.013,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
378,-5,0.31,0.2,-1.2,-15,-5,0.02,-1.9,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.02
-456,20,0.24,0.15,-1.0,-14,-9,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.019
368,-10,-0.22,-0.1,-0.2,-7,10,0.009,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.022
51,-37,0.03,0.09,0.7,-9,-9,0.003,0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
50,-37,0.26,-0.02,-0.4,-11,6,0.013,-0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.021
-374,-31,0.37,0.02,-0.5,-6,3,-0.001,-1.7,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,0.015
-469,-33,-0.1,0.07,0.5,-12,3,-0.011,-1.1,-0.0011,-0.0011,-0.0011,-0.001,0.0,0.0,-0.0002,0.0,-0.001,0.02
375,7,0.12,-0.04,0.5,-6,5,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
178,-5,0.13,-0.02,1.5,-7,2,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
294,-17,-0.59,0.11,0.9,-5,-9,-0.016,-2.0,-0.0004,-0.0005,-0.0005,-0.0007,0.0001,0.0,0.0002,0.0,-0.0007,0.021
902,17,0.2,-0.02,-0.3,-9,0,0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023
-49,-36,0.75,0.15,0.4,-18,2,0.026,-0.4,-0.0011,-0.0008,-0.0008,-0.0008,-0.0004,0.0,-0.0002,0.0,-0.0008,0.034
-92,-10,-0.36,0.12,1.2,-10,-10,-0.031,-0.1,-0.0009,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0001,0.0,-0.0011,0.02
122,-33,-0.07,-0.12,-0.7,-7,14,0.005,-0.2,-0.0002,-0.0003,-0.0003,-0.0003,0.0001,0.0,0.0,0.0,-0.0003,0.016
-189,-11,0.31,0.18,-0.4,-11,-8,0.002,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.055
182,-11,-0.23,0.06,-0.7,-15,3,0.008,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.029
108,-3,0.12,0.02,-2.5,-11,3,0.025,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
277,-22,-0.13,0.15,1.2,-19,1,-0.019,0.0,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015,0.022
-380,6,0.3,0.07,0.7,-5,-8,-0.003,-0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,0.018
583,-5,-0.04,-0.02,0.8,-13,7,0.006,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024
92,-14,-0.28,-0.04,0.4,-12,9,-0.003,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.018
-201,-21,-0.57,-0.05,-0.2,-7,10,-0.013,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.016
-129,-4,-0.02,0.19,0.5,-13,-11,-0.009,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,0.026
261,-19,0.7,0.15,-1.7,-16,-6,0.031,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.03
77,-11,-0.3,0.09,-0.9,-11,-2,0.004,-1.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,0.019
27,-9,0.02,0.2,-0.1,-14,-11,0.012,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.027
-389,-45,-0.34,0.0,-0.1,-16,12,-0.004,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019
-208,-4,0.19,0.22,2.2,-11,-25,-0.028,0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.016
-219,16,-0.32,0.17,0.5,-8,-18,-0.011,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.019
-106,-3,0.06,0.18,1.0,-12,-25,-0.031,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.018
298,-18,0.44,-0.01,-0.4,-6,2,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,-0.0002,0.0,-0.0002,0.023
397,-14,0.12,0.12,-0.7,-11,-10,0.001,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
13,40,0.14,0.11,-0.5,-6,-13,0.008,0.2,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.021
319,-67,0.02,-0.1,0.8,-11,19,0.003,-1.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
19,-14,-0.68,0.02,0.5,-10,-2,-0.004,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0001,0.0,-0.0007,0.02
173,-40,0.34,0.08,1.8,-16,4,0.001,-0.2,-0.0012,-0.0009,-0.0009,-0.0009,-0.0004,0.0,0.0,0.0,-0.0009,0.019
284,-10,-0.3,-0.05,0.0,-12,11,0.006,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
227,-11,0.22,-0.07,-0.7,-14,15,0.014,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
-224,-9,0.22,0.04,-0.4,-7,-1,-0.004,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.045
-210,-3,-0.24,-0.04,0.3,-8,4,-0.01,-0.1,-0.0006,-0.0007,-0.0007,-0.0009,0.0001,0.0,0.0002,0.0,-0.0009,0.024
-272,62,0.26,0.13,-0.3,-6,-14,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
113,-21,-0.48,0.09,0.1,-8,1,-0.008,-1.8,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.02
-204,-19,-0.06,0.16,-1.1,-14,-9,0.013,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
118,-47,0.21,-0.07,-0.7,-7,9,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,0.018
-470,-35,-0.59,-0.04,-0.6,-10,12,-0.008,-0.9,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
-82,-19,-0.24,-0.27,1.6,-14,32,-0.008,1.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.022
-183,19,-0.31,0.06,0.4,-6,-7,-0.011,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-98,-13,0.01,0.12,0.7,-6,-10,-0.02,-2.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
-326,-22,0.05,0.07,-1.3,-11,-4,0.015,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
27,2,0.34,0.2,0.3,-11,-12,-0.005,-1.1,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.033
7,-1,0.06,0.1,2.2,-5,-12,-0.014,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
619,-19,0.39,0.16,-1.1,-11,-16,0.018,-1.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
123,-18,0.26,0.02,0.6,-9,2,-0.006,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.031
-310,-10,0.01,0.11,-0.1,-19,5,-0.006,-0.1,-0.0013,-0.0013,-0.0013,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,0.019
17,-24,-0.36,0.08,0.3,-13,-2,-0.011,0.1,-0.0009,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.019
331,-19,-0.28,0.04,-0.8,-13,3,0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
73,-43,-0.39,0.02,-1.7,-10,-6,0.006,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.027
-103,-15,-0.19,0.16,-1.3,-16,-7,0.029,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-187,-4,-0.43,-0.15,0.5,-13,4,-0.023,4.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.018
